stype, stype2, 1 - stype - stype2 
368.72196644, 308.29875443, 251.03324814
368.83768868, 308.41595141, 251.15155796
368.95340664, 308.53320402, 251.26986768
369.06912079, 308.65051282, 251.38817786
369.18483159, 308.76787838, 251.50648909
369.30053952, 308.88530127, 251.62480195
369.41624508, 309.00278206, 251.74311705
369.53194876, 309.12032132, 251.86143499
369.64765108, 309.23791965, 251.97975641
369.76335254, 309.35557763, 252.09808192
369.87905369, 309.47329586, 252.21641217
369.99475505, 309.59107493, 252.33474782
370.11045718, 309.70891545, 252.45308952
370.22616063, 309.82681803, 252.57143796
370.34186598, 309.94478330, 252.68979381
370.45757379, 310.06281186, 252.80815777
370.57328467, 310.18090434, 252.92653054
370.68899920, 310.29906139, 253.04491285
370.80471800, 310.41728364, 253.16330542
370.92044168, 310.53557174, 253.28170898
371.03617088, 310.65392633, 253.40012429
371.15190623, 310.77234808, 253.51855212
371.26764838, 310.89083766, 253.63699323
371.38339801, 311.00939573, 253.75544841
371.49915577, 311.12802297, 253.87391845
371.61492235, 311.24672007, 253.99240417
371.73069845, 311.36548772, 254.11090638
371.84648476, 311.48432662, 254.22942591
371.96228201, 311.60323748, 254.34796362
372.07809092, 311.72222101, 254.46652036
372.19391222, 311.84127793, 254.58509699
372.30974668, 311.96040898, 254.70369440
372.42559504, 312.07961489, 254.82231348
372.54145808, 312.19889640, 254.94095514
372.65733658, 312.31825428, 255.05962030
372.77323134, 312.43768928, 255.17830990
372.88914316, 312.55720217, 255.29702487
373.00507286, 312.67679374, 255.41576618
373.12102128, 312.79646476, 255.53453480
373.23698925, 312.91621604, 255.65333172
373.35297764, 313.03604839, 255.77215793
373.46898730, 313.15596262, 255.89101446
373.58501911, 313.27595955, 256.00990233
373.70107397, 313.39604001, 256.12882257
373.81715279, 313.51620487, 256.24777626
373.93325647, 313.63645496, 256.36676446
374.04938596, 313.75679116, 256.48578825
374.16554219, 313.87721433, 256.60484874
374.28172611, 313.99772537, 256.72394705
374.39793871, 314.11832517, 256.84308429
374.51418095, 314.23901465, 256.96226163
374.63045384, 314.35979471, 257.08148022
374.74675839, 314.48066629, 257.20074123
374.86309563, 314.60163034, 257.32004587
374.97946658, 314.72268781, 257.43939535
375.09587230, 314.84383966, 257.55879088
375.21231386, 314.96508687, 257.67823371
375.32879234, 315.08643044, 257.79772511
375.44530884, 315.20787137, 257.91726634
375.56186446, 315.32941068, 258.03685870
375.67846033, 315.45104940, 258.15650351
375.79509759, 315.57278858, 258.27620208
375.91177740, 315.69462927, 258.39595577
376.02850092, 315.81657254, 258.51576594
376.14526935, 315.93861950, 258.63563398
376.26208389, 316.06077123, 258.75556128
376.37894576, 316.18302886, 258.87554927
376.49585620, 316.30539351, 258.99559937
376.61281644, 316.42786634, 259.11571307
376.72982778, 316.55044852, 259.23589182
376.84689149, 316.67314121, 259.35613713
376.96400887, 316.79594563, 259.47645052
377.08118125, 316.91886298, 259.59683353
377.19840996, 317.04189450, 259.71728771
377.31569636, 317.16504143, 259.83781464
377.43304183, 317.28830505, 259.95841594
377.55044776, 317.41168663, 260.07909321
377.66791557, 317.53518748, 260.19984811
377.78544667, 317.65880893, 260.32068231
377.90304253, 317.78255231, 260.44159749
378.02070462, 317.90641900, 260.56259537
378.13843442, 318.03041036, 260.68367768
378.25623344, 318.15452781, 260.80484618
378.37410322, 318.27877277, 260.92610267
378.49204531, 318.40314667, 261.04744894
378.61006129, 318.52765100, 261.16888684
378.72815273, 318.65228724, 261.29041821
378.84632127, 318.77705689, 261.41204495
378.96456854, 318.90196150, 261.53376897
379.08289620, 319.02700263, 261.65559220
379.20130594, 319.15218185, 261.77751660
379.31979947, 319.27750077, 261.89954418
379.43837850, 319.40296102, 262.02167693
379.55704481, 319.52856427, 262.14391693
379.67580017, 319.65431219, 262.26626623
379.79464638, 319.78020649, 262.38872694
379.91358528, 319.90624892, 262.51130121
380.03261872, 320.03244123, 262.63399118
380.15174858, 320.15878522, 262.75679907
380.27097678, 320.28528270, 262.87972709
380.39030524, 320.41193554, 263.00277751
380.50973594, 320.53874561, 263.12595262
380.62927086, 320.66571482, 263.24925473
380.74891203, 320.79284512, 263.37268621
380.86866149, 320.92013847, 263.49624945
380.98852132, 321.04759689, 263.61994687
381.10849364, 321.17522241, 263.74378094
381.22858058, 321.30301711, 263.86775416
381.34878432, 321.43098309, 263.99186905
381.46910706, 321.55912251, 264.11612820
381.58955104, 321.68743753, 264.24053421
381.71011853, 321.81593037, 264.36508972
381.83081183, 321.94460329, 264.48979743
381.95163328, 322.07345857, 264.61466007
382.07258526, 322.20249856, 264.73968041
382.19367017, 322.33172561, 264.86486125
382.31489046, 322.46114214, 264.99020546
382.43624862, 322.59075061, 265.11571592
382.55774716, 322.72055350, 265.24139559
382.67938866, 322.85055335, 265.36724744
382.80117570, 322.98075276, 265.49327452
382.92311093, 323.11115434, 265.61947990
383.04519703, 323.24176077, 265.74586672
383.16743674, 323.37257478, 265.87243815
383.28983281, 323.50359913, 265.99919742
383.41238805, 323.63483665, 266.12614781
383.53510534, 323.76629019, 266.25329265
383.65798756, 323.89796270, 266.38063533
383.78103766, 324.02985713, 266.50817928
383.90425866, 324.16197651, 266.63592801
384.02765358, 324.29432395, 266.76388506
384.15122554, 324.42690256, 266.89205404
384.27497767, 324.55971555, 267.02043863
384.39891318, 324.69276618, 267.14904255
384.52303533, 324.82605776, 267.27786960
384.64734741, 324.95959367, 267.40692363
384.77185280, 325.09337735, 267.53620857
384.89655492, 325.22741232, 267.66572839
385.02145724, 325.36170214, 267.79548717
385.14656331, 325.49625046, 267.92548901
385.27187673, 325.63106098, 268.05573812
385.39740117, 325.76613748, 268.18623876
385.52314035, 325.90148383, 268.31699528
385.64909806, 326.03710394, 268.44801209
385.77527817, 326.17300182, 268.57929370
385.90168461, 326.30918156, 268.71084467
386.02832138, 326.44564731, 268.84266967
386.15519255, 326.58240332, 268.97477343
386.28230228, 326.71945393, 269.10716080
386.40965477, 326.85680354, 269.23983667
386.53725435, 326.99445665, 269.37280606
386.66510538, 327.13241787, 269.50607407
386.79321233, 327.27069187, 269.63964588
386.92157976, 327.40928344, 269.77352679
387.05021228, 327.54819746, 269.90772219
387.17911463, 327.68743890, 270.04223757
387.30829161, 327.82701285, 270.17707853
387.43774813, 327.96692450, 270.31225076
387.56748920, 328.10717913, 270.44776010
387.69751990, 328.24778217, 270.58361245
387.82784545, 328.38873912, 270.71981388
387.95847114, 328.53005563, 270.85637053
388.08940238, 328.67173746, 270.99328871
388.22064470, 328.81379048, 271.13057481
388.35220371, 328.95622070, 271.26823539
388.48408517, 329.09903427, 271.40627712
388.61629494, 329.24223746, 271.54470681
388.74883901, 329.38583668, 271.68353142
388.88172348, 329.52983849, 271.82275805
389.01495461, 329.67424958, 271.96239394
389.14853875, 329.81907680, 272.10244649
389.28248243, 329.96432717, 272.24292326
389.41679228, 330.11000783, 272.38383199
389.55147511, 330.25612613, 272.52518054
389.68653785, 330.40268955, 272.66697699
389.82198761, 330.54970576, 272.80922957
389.95783164, 330.69718262, 272.95194671
390.09407736, 330.84512816, 273.09513702
390.23073235, 330.99355060, 273.23880929
390.36780437, 331.14245835, 273.38297254
390.50530136, 331.29186005, 273.52763598
390.64323145, 331.44176451, 273.67280903
390.78160294, 331.59218079, 273.81850134
390.92042434, 331.74311815, 273.96472277
391.05970436, 331.89458608, 274.11148345
391.19945194, 332.04659432, 274.25879371
391.33967619, 332.19915285, 274.40666415
391.48038649, 332.35227188, 274.55510564
391.62159242, 332.50596192, 274.70412930
391.76330381, 332.66023372, 274.85374654
391.90553074, 332.81509832, 275.00396903
392.04828354, 332.97056704, 275.15480878
392.19157282, 333.12665151, 275.30627805
392.33540943, 333.28336367, 275.45838948
392.47980453, 333.44071576, 275.61115599
392.62476957, 333.59872038, 275.76459085
392.77031631, 333.75739045, 275.91870770
392.91645680, 333.91673926, 276.07352054
393.06320344, 334.07678045, 276.22904374
393.21056896, 334.23752807, 276.38529206
393.35856646, 334.39899654, 276.54228068
393.50720937, 334.56120072, 276.70002520
393.65651152, 334.72415587, 276.85854166
393.80648715, 334.88787771, 277.01784657
393.95715087, 335.05238242, 277.17795688
394.10851776, 335.21768666, 277.33889007
394.26060330, 335.38380757, 277.50066412
394.41342346, 335.55076285, 277.66329754
394.56699469, 335.71857071, 277.82680941
394.72133391, 335.88724992, 277.99121939
394.87645859, 336.05681985, 278.15654771
395.03238673, 336.22730049, 278.32281529
395.18913690, 336.39871243, 278.49004365
395.34672826, 336.57107697, 278.65825504
395.50518057, 336.74441608, 278.82747239
395.66451424, 336.91875244, 278.99771940
395.82475038, 337.09410952, 279.16902055
395.98591076, 337.27051155, 279.34140113
396.14801790, 337.44798362, 279.51488728
396.31109510, 337.62655165, 279.68950605
396.47516644, 337.80624249, 279.86528542
396.64025687, 337.98708393, 280.04225433
396.80639220, 338.16910476, 280.22044279
396.97359917, 338.35233480, 280.39988185
397.14190551, 338.53680499, 280.58060372
397.31133994, 338.72254739, 280.76264179
397.48193228, 338.90959530, 280.94603068
397.65371347, 339.09798326, 281.13080637
397.82671561, 339.28774717, 281.31700618
398.00097209, 339.47892432, 281.50466891
398.17651759, 339.67155350, 281.69383489
398.35338818, 339.86567504, 281.88454607
398.53162139, 340.06133095, 282.07684612
398.71125631, 340.25856495, 282.27078049
398.89233365, 340.45742262, 282.46639656
399.07489585, 340.65795148, 282.66374371
399.25898718, 340.86020113, 282.86287349
399.44465385, 341.06422333, 283.06383968
399.63194410, 341.27007215, 283.26669848
399.82090840, 341.47780415, 283.47150864
400.01159947, 341.68747848, 283.67833161
400.20407255, 341.89915707, 283.88723174
400.39838547, 342.11290481, 284.09827643
400.59459887, 342.32878974, 284.31153637
400.79277634, 342.54688326, 284.52708573
400.99298468, 342.76726035, 284.74500241
401.19529409, 342.98999985, 284.96536830
401.39977840, 343.21518470, 285.18826956
401.60651533, 343.44290224, 285.41379693
401.81558682, 343.67324453, 285.64204606
402.02707928, 343.90630872, 285.87311790
402.24108397, 344.14219744, 286.10711904
402.45769737, 344.38101918, 286.34416225
402.67702160, 344.62288882, 286.58436688
402.89916482, 344.86792808, 286.82785946
403.12424184, 345.11626616, 287.07477424
403.35237456, 345.36804029, 287.32525388
403.58369266, 345.62339649, 287.57945018
403.81833426, 345.88249034, 287.83752488
404.05644669, 346.14548781, 288.09965056
404.29818734, 346.41256623, 288.36601164
404.54372460, 346.68391543, 288.63680553
404.79323896, 346.95973885, 288.91224391
405.04692419, 347.24025503, 289.19255410
405.30498871, 347.52569903, 289.47798075
405.56765714, 347.81632430, 289.76878759
405.83517205, 348.11240456, 290.06525960
406.10779595, 348.41423615, 290.36770530
406.38581359, 348.72214058, 290.67645950
406.66953460, 349.03646754, 290.99188647
406.95929648, 349.35759833, 291.31438345
407.25546819, 349.68594989, 291.64438492
407.55845419, 350.02197940, 291.98236746
407.86869926, 350.36618979, 292.32885540
408.18669411, 350.71913609, 292.68442761
408.51298212, 351.08143306, 293.04972540
408.84816719, 351.45376420, 293.42546204
409.19292334, 351.83689261, 293.81243404
409.54800613, 352.23167399, 294.21153493
409.91426666, 352.63907262, 294.62377191
410.29266866, 353.06018075, 295.05028627
410.68430963, 353.49624277, 295.49237878
411.09044731, 353.94868533, 295.95154125
411.51253304, 354.41915536, 296.42949659
411.95225438, 354.90956874, 296.92824988
412.41159026, 355.42217321, 297.45015464
412.89288358, 355.95963121, 297.99799993
413.39893785, 356.52513040, 298.57512668
413.93314895, 357.12253413, 299.18558623
414.49968790, 357.75659054, 299.83436064
415.10376112, 358.43323040, 300.52767673
415.75199130, 359.16000316, 301.27346611
416.45299335, 359.94673721, 302.08206216
417.21828087, 360.80657940, 302.96729824
418.06376202, 361.75771248, 303.94832331
419.01235981, 362.82636655, 305.05278831
420.09896522, 364.05251857, 306.32288244
421.38080041, 365.50183466, 307.82799492
422.96243961, 367.29455564, 309.69538077
425.07119051, 369.69273200, 312.20292436
428.39935629, 373.49780813, 316.20293380
600.00000000, 600.00000000, 600.00000000
